coeff_A,coeff_B,Interaction,Correlation,FACET Metric,Metric Type,Metric Value,x_val
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.4887499567531146,2.0
2.0,2.0,1.0,0.8,Redundancy,Symmetric,0.48854829842544645,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.03601938509775023,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.04619248946783939,2.0
2.0,2.0,1.0,0.8,Synergy,Symmetric,0.04039010786403327,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.5190741642842347,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.5136355567905111,2.0
2.0,2.0,1.0,0.8,Redundancy,Symmetric,0.5167407051409107,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.03431694259585502,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.037843487222429716,2.0
2.0,2.0,1.0,0.8,Synergy,Symmetric,0.03594345980671181,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.48037486716837796,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.4786817824175829,2.0
2.0,2.0,1.0,0.8,Redundancy,Symmetric,0.47959501585798486,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.03469997240671551,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.033417946294983465,2.0
2.0,2.0,1.0,0.8,Synergy,Symmetric,0.033878110230536065,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.4746979478394713,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.4755880122906309,2.0
2.0,2.0,1.0,0.8,Redundancy,Symmetric,0.47522864027808753,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.036639983673350036,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.044994386478730206,2.0
2.0,2.0,1.0,0.8,Synergy,Symmetric,0.0404692528644626,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.510031596836868,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.5056030719035519,2.0
2.0,2.0,1.0,0.8,Redundancy,Symmetric,0.5080034847214336,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.03590988954145648,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.03868127030280619,2.0
2.0,2.0,1.0,0.8,Synergy,Symmetric,0.03709461036636759,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.4734544727853408,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.4720613952305945,2.0
2.0,2.0,1.0,0.8,Redundancy,Symmetric,0.472857461464867,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.031945834255431904,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.027151838666440997,2.0
2.0,2.0,1.0,0.8,Synergy,Symmetric,0.029268498812791876,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.4485348021926258,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.45078451709325507,2.0
2.0,2.0,1.0,0.8,Redundancy,Symmetric,0.4497901994571357,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.02333096556635295,2.0
2.0,2.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.03723143624664645,2.0
2.0,2.0,1.0,0.8,Synergy,Symmetric,0.029352720076186965,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.4774269669640701,2.0
2.0,2.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.47052745962547526,2.0
2.0,2.0,1.0,0.8,Redundancy,Symmetric,0.47443776670208526,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.18874723895525697,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.14824255080647966,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.16703647328604343,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.03125607430525785,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.03269522313903608,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.032022765304422454,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.1321197164009533,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.1593727411289662,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.14494088048514833,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.026951324379648575,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.026114961505730137,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.026557565832449948,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.18402485361361973,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.1490724119599656,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.1654559067323907,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.020138504842112433,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.02092718139655037,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.020555188911811406,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.19062764543186345,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.14748738691451385,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.1672414834230399,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.01418569425374253,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.014793525464587948,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.014513102149955128,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.18222279466275418,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.1750216613699873,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.17810408733949384,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.013860708244956615,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.013926520956207944,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.013900625045159605,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.1867216086097706,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.17942352352485114,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.18276022448012122,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.015838387256457517,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.016112248179723163,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.015980163187402606,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.21252840312489474,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.1314210606440044,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.16674665160181493,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.01710483441855799,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.018855137225679705,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.018094400435853385,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.17100268667005505,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.1527337807846425,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.16135948699631408,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.02854270466139836,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.029340620403600776,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.028962519873826746,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.16690104877180187,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.17651606763801145,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.1711999093673105,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.01806916462339191,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.017909481377195672,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.017995954925649423,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.1993486512143447,2.0
2.0,2.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.19220366335169284,2.0
2.0,2.0,2.0,0.2,Synergy,Symmetric,0.19542788084509286,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.014590453514596367,2.0
2.0,2.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.014795764124580555,2.0
2.0,2.0,2.0,0.2,Redundancy,Symmetric,0.014701120438172021,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.1304183277438214,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.1216571868253775,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.12571668071462858,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.09962871792515418,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.10068483539033873,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.10019151036209992,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.1450182009115105,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.13261821022730533,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.13841054205514486,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.11284936623075405,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.11463730334553456,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.11379859755563125,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.10771322222988296,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.1449136774066469,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.1244289316467046,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.11409104923578818,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.10945380309486262,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.11199917604673751,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.11018444358624097,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.16493090368895996,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.13456404216412712,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.0722407028426536,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.06779803274036852,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.07025763799476793,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.16362743849437256,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.11377142527392614,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.13624239544810318,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.10182806691262185,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.10793006537013677,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.10518392009628959,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.12338252722550287,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.1313198374084337,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.1271032727612966,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.0966313372008136,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.09561769174279573,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.09615480523384981,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.13021997097015,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.15042021212013026,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.13970054406633745,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.09551565373801836,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.09292691069521136,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.09430141584565999,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.11550492067182061,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.15460126730570228,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.13347336217112982,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.08256376660013412,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.07893914131834101,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.08089523409268326,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.1255086478391868,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.095295023848509,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.10902394238721164,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.10323197437355054,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.10693368562216446,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.10525219481339886,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.1437804939795274,2.0
2.0,2.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.10647072411465798,2.0
2.0,2.0,2.0,0.5,Synergy,Symmetric,0.12349369753716254,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.08756360958494942,2.0
2.0,2.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.09168016759365187,2.0
2.0,2.0,2.0,0.5,Redundancy,Symmetric,0.08980956741605395,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.0714112892885245,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.07583664427772327,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.07326316590242525,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.4010948666662072,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.3995630755118283,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.4004703873613423,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.0951649182221027,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.07604243620067153,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.08438517738860339,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.41944020506466,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.4281592047260745,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.42433672579729675,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.07747967767233313,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.08112625569564931,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.07894187008065834,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.4080453292185562,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.4066011652847856,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.40748356153408105,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.0943072031067831,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.10144721606389755,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.09750816501103773,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.40884581792070945,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.40591511065697,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.40753278503266843,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.07802440345243572,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.06253677644437937,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.06952714051480262,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.4621999441240419,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.47012856601362024,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.4665458916610527,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.08973564935408401,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.06562132856435661,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.07613767480921772,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.372296221908881,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.38296739035272587,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.37832160886745325,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.0750018356710493,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.109726597550436,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.09031991777659418,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.41176861753623,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.39620872125967,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.4048997112908485,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.09222856310064696,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.11256894121757671,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.1015542260219399,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.43836795019583846,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.4283903497028889,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.4337954302984975,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.06517028773687637,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.09358999060174142,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.07782090397701533,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.4226229057803382,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.4094686986184993,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.41676070569301227,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.08676893433660406,2.0
2.0,2.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.0765257236250972,2.0
2.0,2.0,2.0,0.8,Synergy,Symmetric,0.08094684595244975,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.39950041596183505,2.0
2.0,2.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.4041811356838393,2.0
2.0,2.0,2.0,0.8,Redundancy,Symmetric,0.4021375818848565,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.4432290485703165,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.3548623683760357,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.39607087577553834,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.021834460677546304,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.025262868684283943,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.023669636835700628,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.4207164247783961,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.3394429182190708,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.3775639483841325,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.023385160158395785,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.026575105740583638,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.02507590900552804,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.39785587170125725,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.40287024365702606,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.40006049926997833,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.01231219352429589,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.012294573877562366,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.012308773042495749,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.3825471075916182,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.43838729041375857,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.40866311120012283,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.022871929855645255,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.02112793233842133,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.02204848115922415,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.46770184397378534,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.4075301091809862,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.4357719826175624,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.019886238923973253,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.021863293388986526,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.020921766838231194,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.42609037912406883,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.46538722755736633,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.4446036992915316,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.013574658886798352,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.012950838958965944,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.013284351797931547,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.47498142889543127,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.40136637933258124,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.43560062061170135,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.029136713109652945,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.03299235815909543,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.031191552919038266,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.41929887437576047,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.35012318424170075,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.38241910371733,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.01798333489169321,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.020104617437566433,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.019115341734145787,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.4389020411902018,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.39735189459175146,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.41668194058540253,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.028948065466119423,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.031644644988550776,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.03038437849582137,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.45191132934530165,2.0
2.0,2.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.3795857060325438,2.0
2.0,2.0,4.0,0.2,Synergy,Symmetric,0.41333436817440045,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.011762813911283334,2.0
2.0,2.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.013471006872495653,2.0
2.0,2.0,4.0,0.2,Redundancy,Symmetric,0.012684149902301592,2.0
2.0,2.0,4.0,0.5,Synergy,"Asymmetric(A,B)",0.3679443662287547,2.0
2.0,2.0,4.0,0.5,Synergy,"Asymmetric(B,A)",0.2628256634628132,2.0
2.0,2.0,4.0,0.5,Synergy,Symmetric,0.31056179617856594,2.0
2.0,2.0,4.0,0.5,Redundancy,"Asymmetric(A,B)",0.0337320225437214,2.0
2.0,2.0,4.0,0.5,Redundancy,"Asymmetric(B,A)",0.03949909265836837,2.0
2.0,2.0,4.0,0.5,Redundancy,Symmetric,0.03688256986714336,2.0
2.0,2.0,4.0,0.5,Synergy,"Asymmetric(A,B)",0.2801184932318761,2.0
2.0,2.0,4.0,0.5,Synergy,"Asymmetric(B,A)",0.3023876545707865,2.0
2.0,2.0,4.0,0.5,Synergy,Symmetric,0.2894343923837043,2.0
2.0,2.0,4.0,0.5,Redundancy,"Asymmetric(A,B)",0.07320223065134822,2.0
2.0,2.0,4.0,0.5,Redundancy,"Asymmetric(B,A)",0.07215729417217781,2.0
2.0,2.0,4.0,0.5,Redundancy,Symmetric,0.0728554690042876,2.0
2.0,2.0,4.0,0.5,Synergy,"Asymmetric(A,B)",0.24414681027551535,2.0
2.0,2.0,4.0,0.5,Synergy,"Asymmetric(B,A)",0.33714105203851624,2.0
2.0,2.0,4.0,0.5,Synergy,Symmetric,0.2860773571954906,2.0
2.0,2.0,4.0,0.5,Redundancy,"Asymmetric(A,B)",0.10926087341853517,2.0
2.0,2.0,4.0,0.5,Redundancy,"Asymmetric(B,A)",0.09566115582120832,2.0
2.0,2.0,4.0,0.5,Redundancy,Symmetric,0.10313608668492179,2.0
2.0,2.0,4.0,0.5,Synergy,"Asymmetric(A,B)",0.2332638173728192,2.0
2.0,2.0,4.0,0.5,Synergy,"Asymmetric(B,A)",0.42805167055008075,2.0
2.0,2.0,4.0,0.5,Synergy,Symmetric,0.3152594797541532,2.0
2.0,2.0,4.0,0.5,Redundancy,"Asymmetric(A,B)",0.0628549088761888,2.0
2.0,2.0,4.0,0.5,Redundancy,"Asymmetric(B,A)",0.04663480549112006,2.0
2.0,2.0,4.0,0.5,Redundancy,Symmetric,0.0560857542329574,2.0
2.0,2.0,4.0,0.5,Synergy,"Asymmetric(A,B)",0.2444929329282874,2.0
